권역,시군,읍면동,주용도,용도지역,건물유형,건축년도,규모,건폐율(%),거래유형,매도자,매수자,대지(평),연면적(평),거래금액(만원),대지평단가(만원),연면적평단가(만원),거래월,신규
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,법인,법인,0,30.1,36861,0,1223.1,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,법인,법인,0,35.7,43687,0,1223.1,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,법인,법인,0,24.6,30098,0,1223.1,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,법인,법인,0,19.6,24008,0,1223.1,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,법인,법인,0,24.6,30091,0,1223.1,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,법인,법인,0,27.5,33598,0,1223.1,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2002,소형(~500평),0,중개거래,개인,법인,0,54.9,45000,0,819.3,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2003,소형(~500평),0,중개거래,법인,법인,0,78.2,61000,0,780.5,2026-05,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,직거래,법인,법인,0,30.1,41400,0,1373.7,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,직거래,법인,법인,0,35.7,49100,0,1374.6,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,직거래,법인,법인,0,37.5,51600,0,1375.4,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,직거래,법인,법인,0,27.5,37800,0,1376.0,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,개인,개인,0,7.5,12250,0,1629.6,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2022,소형(~500평),0,중개거래,법인,법인,0,39.0,63800,0,1635.3,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,법인,법인,0,41.4,76340,0,1842.7,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2004,소형(~500평),0,중개거래,법인,법인,0,35.5,34500,0,970.7,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2008,소형(~500평),0,중개거래,개인,법인,0,77.0,83000,0,1078.5,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,개인,법인,0,21.3,35000,0,1641.9,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2022,소형(~500평),0,직거래,법인,법인,0,31.1,49200,0,1580.6,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2022,소형(~500평),0,직거래,법인,법인,0,30.5,48200,0,1580.7,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,,소형(~500평),0,중개거래,법인,법인,0,37.0,38000,0,1025.9,2026-06,
남부,성남시,상대원동,공장,일반공업,집합,2006,소형(~500평),0,중개거래,법인,법인,0,48.4,51000,0,1053.4,2026-01,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,법인,개인,0,39.5,36000,0,910.5,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2006,소형(~500평),0,중개거래,개인,법인,0,45.7,38000,0,830.8,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,개인,개인,0,56.9,46500,0,817.7,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,,소형(~500평),0,중개거래,개인,법인,0,13.4,16000,0,1191.3,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2006,소형(~500평),0,직거래,개인,법인,0,45.7,34500,0,754.3,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2006,소형(~500평),0,직거래,개인,법인,0,48.4,47000,0,970.8,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2003,소형(~500평),0,중개거래,법인,법인,0,90.8,100000,0,1101.9,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,개인,개인,0,27.0,28000,0,1037.7,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,개인,개인,0,27.8,28000,0,1006.3,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2008,소형(~500평),0,중개거래,법인,법인,0,38.0,19206,0,504.9,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2008,소형(~500평),0,중개거래,법인,법인,0,40.0,20195,0,504.8,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2008,소형(~500평),0,중개거래,법인,법인,0,40.9,20660,0,504.8,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2008,소형(~500평),0,중개거래,법인,법인,0,41.8,21127,0,504.9,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2008,소형(~500평),0,중개거래,법인,법인,0,41.2,20812,0,504.8,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,개인,법인,0,30.1,45000,0,1493.1,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2006,소형(~500평),0,중개거래,법인,법인,0,45.7,45000,0,983.9,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,개인,개인,0,7.6,12500,0,1642.4,2026-06,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,법인,개인,0,24.8,24500,0,986.5,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2003,소형(~500평),0,중개거래,법인,법인,0,60.3,67910,0,1125.3,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2003,소형(~500평),0,중개거래,법인,법인,0,143.7,160140,0,1114.0,2026-02,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,개인,법인,0,35.5,36800,0,1038.0,2026-03,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,개인,법인,0,37.2,38500,0,1034.2,2026-03,
남부,성남시,상대원동,공장,일반공업,집합,2022,소형(~500평),0,중개거래,법인,개인,0,16.7,27000,0,1619.3,2026-03,
남부,성남시,상대원동,공장,일반공업,집합,2013,소형(~500평),0,중개거래,법인,법인,0,36.3,33360,0,919.0,2026-03,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,법인,법인,0,9.4,22000,0,2346.8,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2003,소형(~500평),0,중개거래,법인,법인,0,78.4,89600,0,1142.7,2026-03,
남부,성남시,상대원동,공장,일반공업,집합,1998,소형(~500평),0,중개거래,법인,개인,0,32.9,24800,0,753.1,2026-03,
남부,성남시,상대원동,공장,일반공업,일반,1972,대형(2천평~),72.8,중개거래,법인,법인,2234.9,1626.9,3635000,1626.5,2234.3,2026-03,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,법인,법인,0,38.9,48000,0,1234.7,2026-03,
남부,성남시,상대원동,공장,일반공업,집합,2021,소형(~500평),0,중개거래,개인,개인,0,6.5,10800,0,1658.3,2026-03,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,개인,법인,0,30.1,42000,0,1393.6,2026-03,
남부,성남시,상대원동,공장,일반공업,집합,2002,소형(~500평),0,중개거래,개인,개인,0,47.6,34000,0,714.0,2026-03,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,법인,법인,0,24.9,50000,0,2010.3,2026-03,
남부,성남시,상대원동,공장,일반공업,집합,2003,소형(~500평),0,중개거래,개인,법인,0,60.3,68000,0,1126.8,2026-03,
남부,성남시,상대원동,공장,일반공업,집합,2006,소형(~500평),0,직거래,법인,개인,0,93.0,101400,0,1090.8,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2006,소형(~500평),0,직거래,법인,개인,0,49.7,54300,0,1092.2,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,,소형(~500평),0,중개거래,개인,개인,0,17.8,15000,0,845.0,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2022,소형(~500평),0,중개거래,법인,개인,0,27.9,43520,0,1561.6,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2022,소형(~500평),0,중개거래,법인,개인,0,25.2,38080,0,1512.1,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2022,소형(~500평),0,중개거래,법인,개인,0,34.9,54400,0,1557.4,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2022,소형(~500평),0,중개거래,법인,법인,0,27.9,43200,0,1550.1,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2022,소형(~500평),0,중개거래,법인,법인,0,25.2,37800,0,1501.0,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2022,소형(~500평),0,중개거래,법인,법인,0,34.9,54000,0,1546.0,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2006,소형(~500평),0,중개거래,법인,법인,0,54.1,49000,0,906.4,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,법인,법인,0,62.5,64560,0,1032.5,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,법인,법인,0,62.9,64963,0,1032.5,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,법인,법인,0,37.3,38478,0,1032.5,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2006,소형(~500평),0,중개거래,법인,법인,0,50.5,45000,0,891.0,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,개인,개인,0,24.6,20700,0,842.7,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2003,소형(~500평),0,중개거래,법인,법인,0,143.7,162000,0,1127.0,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,법인,법인,0,30.1,44870,0,1488.8,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2003,소형(~500평),0,중개거래,법인,법인,0,103.5,116000,0,1121.3,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,개인,법인,0,29.1,25500,0,876.4,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2002,소형(~500평),0,직거래,법인,개인,0,40.6,36000,0,887.0,2026-05,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,개인,법인,0,30.8,25680,0,832.6,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,개인,법인,0,33.6,27820,0,827.0,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2008,소형(~500평),0,중개거래,개인,법인,0,42.5,34500,0,811.7,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,직거래,개인,법인,0,26.7,50000,0,1872.1,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,개인,법인,0,37.5,56000,0,1492.7,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,법인,법인,0,6.9,15300,0,2215.4,2026-05,
남부,성남시,상대원동,공장,제2종일반주거,집합,,소형(~500평),0,중개거래,개인,법인,0,42.0,46200,0,1100.7,2026-04,
남부,성남시,상대원동,공장,제2종일반주거,집합,2004,소형(~500평),0,중개거래,법인,개인,0,31.0,30500,0,982.7,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,법인,법인,0,23.4,60000,0,2560.6,2026-04,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,법인,법인,0,26.7,60000,0,2246.5,2026-04,
남부,성남시,상대원동,공장,제2종일반주거,집합,2004,소형(~500평),0,중개거래,개인,개인,0,39.3,30000,0,763.9,2026-05,
남부,성남시,상대원동,공장,제2종일반주거,집합,2004,소형(~500평),0,직거래,개인,개인,0,23.6,33000,0,1397.2,2026-05,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,개인,개인,0,25.5,22000,0,862.2,2026-05,
남부,성남시,상대원동,공장,일반공업,집합,,소형(~500평),0,중개거래,개인,법인,0,37.0,31000,0,837.8,2026-05,
남부,성남시,상대원동,공장,일반공업,집합,2002,소형(~500평),0,직거래,개인,개인,0,39.5,33500,0,849.0,2026-05,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,법인,법인,0,12.4,12700,0,1026.2,2026-05,
남부,성남시,상대원동,공장,일반공업,집합,2003,소형(~500평),0,중개거래,개인,법인,0,60.3,76500,0,1267.6,2026-05,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,개인,개인,0,24.6,21000,0,854.9,2026-05,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,중개거래,법인,개인,0,17.4,14250,0,817.8,2026-05,
남부,성남시,상대원동,공장,일반공업,집합,2006,소형(~500평),0,중개거래,법인,법인,0,48.4,60000,0,1239.3,2026-05,
남부,성남시,상대원동,공장,일반공업,집합,2006,소형(~500평),0,중개거래,법인,법인,0,45.7,60000,0,1311.8,2026-05,
남부,성남시,상대원동,공장,일반공업,집합,2019,소형(~500평),0,중개거래,법인,법인,0,61.2,117000,0,1911.6,2026-05,
남부,성남시,상대원동,공장,일반공업,집합,2021,소형(~500평),0,중개거래,개인,개인,0,19.9,31000,0,1555.5,2026-06,
남부,성남시,상대원동,공장,일반공업,집합,,소형(~500평),0,중개거래,개인,개인,0,17.3,16300,0,941.4,2026-06,
남부,성남시,상대원동,공장,일반공업,집합,2010,소형(~500평),0,직거래,개인,법인,0,46.8,45500,0,971.3,2026-06,
남부,성남시,상대원동,공장,일반공업,집합,2022,소형(~500평),0,중개거래,법인,법인,0,31.1,56400,0,1811.9,2026-06,
